time,tank pressure,chamber pressure,nozzle outlet pressure,oxidizer consumption,fuel consumption,oxidizer mass flow,fuel mass flow,O/F,oxidizer mass flow flux,port diameter,fuel recession velocity,experimental c star,throat diameter,gamma,thrust coefficient,nozzle area ratio,thrust,total impulse,
9.02,3.32774e+06,1.81657e+06,253000,1.40746,0.302902,0.143477,0.0340776,4.21031,82.77,0.0469797,0.00058796,1296.03,0.0127,1.14282,1.44173,3.00081,326.114,3136.83,
9.03,3.32688e+06,1.81667e+06,253000,1.4089,0.303243,0.143484,0.0340809,4.21011,82.7325,0.0469914,0.00058787,1296.03,0.0127,1.14282,1.44173,3.00081,326.132,3140.09,
9.04,3.32603e+06,1.81629e+06,253000,1.41033,0.303584,0.143443,0.0340803,4.20898,82.6677,0.0470032,0.000587713,1296.06,0.0127,1.14283,1.44173,3.00081,326.063,3143.35,
9.05,3.32517e+06,1.8159e+06,253000,1.41177,0.303925,0.143403,0.0340798,4.20786,82.603,0.047015,0.000587557,1296.09,0.0127,1.14283,1.44172,3.00081,325.993,3146.61,
9.06,3.32432e+06,1.81552e+06,253000,1.4132,0.304265,0.143362,0.0340792,4.20673,82.5383,0.0470267,0.0005874,1296.12,0.0127,1.14283,1.44172,3.00081,325.924,3149.87,
9.07,3.32346e+06,1.81562e+06,253000,1.41464,0.304606,0.143369,0.0340825,4.20653,82.501,0.0470384,0.00058731,1296.11,0.0127,1.14284,1.44172,3.00081,325.942,3153.13,
9.08,3.3226e+06,1.81524e+06,253000,1.41607,0.304947,0.143328,0.0340819,4.2054,82.4364,0.0470502,0.000587154,1296.14,0.0127,1.14284,1.44172,3.00081,325.873,3156.39,
9.09,3.32175e+06,1.81486e+06,253000,1.4175,0.305288,0.143288,0.0340813,4.20428,82.3719,0.0470619,0.000586997,1296.17,0.0127,1.14285,1.44171,3.00081,325.803,3159.65,
9.1,3.32089e+06,1.81447e+06,253000,1.41894,0.305629,0.143247,0.0340808,4.20316,82.3074,0.0470737,0.000586841,1296.2,0.0127,1.14285,1.44171,3.00081,325.734,3162.9,
9.11,3.32003e+06,1.81457e+06,253000,1.42037,0.305969,0.143254,0.034084,4.20295,82.2703,0.0470854,0.000586751,1296.2,0.0127,1.14285,1.44171,3.00081,325.752,3166.16,
9.12,3.31918e+06,1.81419e+06,253000,1.4218,0.30631,0.143213,0.0340835,4.20183,82.206,0.0470971,0.000586595,1296.23,0.0127,1.14286,1.44171,3.00081,325.682,3169.42,
9.13,3.31832e+06,1.81381e+06,253000,1.42323,0.306651,0.143172,0.0340829,4.20071,82.1416,0.0471089,0.000586439,1296.25,0.0127,1.14286,1.4417,3.00081,325.613,3172.68,
9.14,3.31747e+06,1.81342e+06,253000,1.42467,0.306992,0.143131,0.0340823,4.19958,82.0774,0.0471206,0.000586283,1296.28,0.0127,1.14287,1.4417,3.00081,325.543,3175.93,
9.15,3.31661e+06,1.81353e+06,253000,1.4261,0.307333,0.143138,0.0340856,4.19938,82.0405,0.0471323,0.000586193,1296.28,0.0127,1.14287,1.4417,3.00081,325.561,3179.19,
9.16,3.31575e+06,1.81314e+06,253000,1.42753,0.307674,0.143098,0.034085,4.19826,81.9764,0.047144,0.000586038,1296.31,0.0127,1.14287,1.4417,3.00081,325.492,3182.44,
9.17,3.3149e+06,1.81276e+06,253000,1.42896,0.308014,0.143057,0.0340844,4.19713,81.9123,0.0471558,0.000585882,1296.34,0.0127,1.14288,1.44169,3.00081,325.422,3185.7,
9.18,3.31404e+06,1.81237e+06,253000,1.43039,0.308355,0.143016,0.0340838,4.19601,81.8482,0.0471675,0.000585726,1296.36,0.0127,1.14288,1.44169,3.00081,325.352,3188.95,
9.19,3.31318e+06,1.81248e+06,253000,1.43182,0.308696,0.143023,0.0340871,4.19581,81.8115,0.0471792,0.000585637,1296.36,0.0127,1.14288,1.44169,3.00081,325.371,3192.2,
9.2,3.31233e+06,1.81209e+06,253000,1.43325,0.309037,0.142982,0.0340865,4.19469,81.7476,0.0471909,0.000585481,1296.39,0.0127,1.14289,1.44169,3.00081,325.301,3195.46,
9.21,3.31147e+06,1.81171e+06,253000,1.43468,0.309378,0.142941,0.0340859,4.19356,81.6837,0.0472026,0.000585325,1296.42,0.0127,1.14289,1.44168,3.00081,325.231,3198.71,
9.22,3.31062e+06,1.81132e+06,252000,1.43611,0.309719,0.1429,0.0340852,4.19244,81.6199,0.0472143,0.00058517,1296.45,0.0127,1.1429,1.44108,3.00081,325.026,3201.96,
9.23,3.30976e+06,1.81142e+06,252000,1.43754,0.31006,0.142907,0.0340885,4.19224,81.5834,0.047226,0.000585081,1296.45,0.0127,1.1429,1.44108,3.00081,325.044,3205.21,
9.24,3.3089e+06,1.81104e+06,252000,1.43897,0.3104,0.142866,0.0340879,4.19112,81.5197,0.0472377,0.000584926,1296.47,0.0127,1.1429,1.44107,3.00081,324.974,3208.46,
9.25,3.30805e+06,1.81065e+06,252000,1.4404,0.310741,0.142826,0.0340873,4.19,81.4561,0.0472494,0.00058477,1296.5,0.0127,1.14291,1.44107,3.00081,324.904,3211.71,
9.26,3.30719e+06,1.81027e+06,252000,1.44183,0.311082,0.142785,0.0340867,4.18887,81.3925,0.0472611,0.000584615,1296.53,0.0127,1.14291,1.44107,3.00081,324.834,3214.96,
9.27,3.30634e+06,1.81037e+06,252000,1.44325,0.311423,0.142792,0.0340899,4.18868,81.3561,0.0472728,0.000584526,1296.53,0.0127,1.14292,1.44107,3.00081,324.853,3218.21,
9.28,3.30548e+06,1.80998e+06,252000,1.44468,0.311764,0.142751,0.0340893,4.18755,81.2926,0.0472845,0.000584371,1296.56,0.0127,1.14292,1.44106,3.00081,324.783,3221.46,
9.29,3.30462e+06,1.8096e+06,252000,1.44611,0.312105,0.14271,0.0340887,4.18643,81.2292,0.0472962,0.000584216,1296.58,0.0127,1.14293,1.44106,3.00081,324.713,3224.7,
9.3,3.30377e+06,1.8097e+06,252000,1.44754,0.312446,0.142717,0.0340919,4.18623,81.193,0.0473079,0.000584127,1296.58,0.0127,1.14293,1.44106,3.00081,324.731,3227.95,
9.31,3.30291e+06,1.80932e+06,252000,1.44896,0.312787,0.142676,0.0340913,4.18511,81.1297,0.0473195,0.000583973,1296.61,0.0127,1.14293,1.44106,3.00081,324.661,3231.2,
9.32,3.30205e+06,1.80893e+06,252000,1.45039,0.313128,0.142635,0.0340907,4.18399,81.0664,0.0473312,0.000583818,1296.64,0.0127,1.14294,1.44105,3.00081,324.591,3234.44,
9.33,3.3012e+06,1.80854e+06,252000,1.45182,0.313468,0.142594,0.03409,4.18287,81.0032,0.0473429,0.000583663,1296.67,0.0127,1.14294,1.44105,3.00081,324.521,3237.69,
9.34,3.30034e+06,1.80864e+06,252000,1.45324,0.313809,0.142601,0.0340933,4.18267,80.9672,0.0473546,0.000583575,1296.67,0.0127,1.14294,1.44105,3.00081,324.539,3240.94,
9.35,3.29949e+06,1.80826e+06,252000,1.45467,0.31415,0.14256,0.0340927,4.18155,80.9041,0.0473662,0.00058342,1296.69,0.0127,1.14295,1.44105,3.00081,324.469,3244.18,
9.36,3.29863e+06,1.80787e+06,252000,1.4561,0.314491,0.142519,0.034092,4.18043,80.841,0.0473779,0.000583265,1296.72,0.0127,1.14295,1.44104,3.00081,324.399,3247.42,
9.37,3.29777e+06,1.80749e+06,252000,1.45752,0.314832,0.142478,0.0340914,4.1793,80.778,0.0473896,0.000583111,1296.75,0.0127,1.14296,1.44104,3.00081,324.329,3250.67,
9.38,3.29692e+06,1.80759e+06,252000,1.45895,0.315173,0.142485,0.0340946,4.17911,80.7422,0.0474012,0.000583023,1296.75,0.0127,1.14296,1.44104,3.00081,324.347,3253.91,
9.39,3.29606e+06,1.8072e+06,252000,1.46037,0.315514,0.142444,0.034094,4.17799,80.6793,0.0474129,0.000582868,1296.78,0.0127,1.14296,1.44104,3.00081,324.277,3257.15,
9.4,3.29521e+06,1.80681e+06,252000,1.4618,0.315855,0.142403,0.0340933,4.17687,80.6164,0.0474245,0.000582714,1296.8,0.0127,1.14297,1.44103,3.00081,324.207,3260.4,
9.41,3.29435e+06,1.80643e+06,252000,1.46322,0.316196,0.142362,0.0340927,4.17574,80.5537,0.0474362,0.000582559,1296.83,0.0127,1.14297,1.44103,3.00081,324.136,3263.64,
9.42,3.29349e+06,1.80653e+06,252000,1.46464,0.316537,0.142369,0.0340959,4.17555,80.518,0.0474478,0.000582472,1296.83,0.0127,1.14297,1.44103,3.00081,324.155,3266.88,
9.43,3.29264e+06,1.80614e+06,252000,1.46607,0.316878,0.142328,0.0340952,4.17443,80.4553,0.0474595,0.000582318,1296.86,0.0127,1.14298,1.44103,3.00081,324.084,3270.12,
9.44,3.29178e+06,1.80575e+06,252000,1.46749,0.317219,0.142287,0.0340946,4.17331,80.3927,0.0474711,0.000582163,1296.89,0.0127,1.14298,1.44102,3.00081,324.014,3273.36,
9.45,3.29092e+06,1.80537e+06,252000,1.46891,0.31756,0.142246,0.0340939,4.17219,80.3301,0.0474828,0.000582009,1296.92,0.0127,1.14299,1.44102,3.00081,323.944,3276.6,
9.46,3.29007e+06,1.80547e+06,252000,1.47034,0.317901,0.142253,0.0340971,4.17199,80.2946,0.0474944,0.000581922,1296.91,0.0127,1.14299,1.44102,3.00081,323.962,3279.84,
9.47,3.28921e+06,1.80508e+06,252000,1.47176,0.318242,0.142212,0.0340965,4.17087,80.2322,0.0475061,0.000581768,1296.94,0.0127,1.14299,1.44102,3.00081,323.892,3283.08,
9.48,3.28836e+06,1.80469e+06,251000,1.47318,0.318583,0.142171,0.0340958,4.16975,80.1698,0.0475177,0.000581614,1296.97,0.0127,1.143,1.44041,3.00081,323.686,3286.32,
9.49,3.2875e+06,1.8043e+06,251000,1.4746,0.318923,0.14213,0.0340951,4.16863,80.1074,0.0475293,0.00058146,1297,0.0127,1.143,1.44041,3.00081,323.615,3289.55,
9.5,3.28664e+06,1.80441e+06,251000,1.47603,0.319264,0.142137,0.0340984,4.16844,80.0721,0.0475409,0.000581373,1297,0.0127,1.14301,1.44041,3.00081,323.633,3292.79,
9.51,3.28579e+06,1.80402e+06,251000,1.47745,0.319605,0.142096,0.0340977,4.16732,80.0098,0.0475526,0.000581219,1297.02,0.0127,1.14301,1.4404,3.00081,323.563,3296.03,
9.52,3.28493e+06,1.80363e+06,251000,1.47887,0.319946,0.142055,0.034097,4.1662,79.9476,0.0475642,0.000581066,1297.05,0.0127,1.14301,1.4404,3.00081,323.492,3299.26,
9.53,3.28408e+06,1.80373e+06,251000,1.48029,0.320287,0.142062,0.0341002,4.166,79.9125,0.0475758,0.000580979,1297.05,0.0127,1.14302,1.4404,3.00081,323.511,3302.5,
9.54,3.28322e+06,1.80334e+06,251000,1.48171,0.320628,0.142021,0.0340995,4.16488,79.8504,0.0475874,0.000580825,1297.08,0.0127,1.14302,1.4404,3.00081,323.44,3305.73,
9.55,3.28236e+06,1.80295e+06,251000,1.48313,0.320969,0.141979,0.0340988,4.16376,79.7883,0.047599,0.000580672,1297.11,0.0127,1.14303,1.44039,3.00081,323.37,3308.97,
9.56,3.28151e+06,1.80256e+06,251000,1.48455,0.32131,0.141938,0.0340981,4.16264,79.7263,0.0476107,0.000580518,1297.13,0.0127,1.14303,1.44039,3.00081,323.299,3312.2,
9.57,3.28065e+06,1.80267e+06,251000,1.48597,0.321651,0.141945,0.0341014,4.16245,79.6913,0.0476223,0.000580432,1297.13,0.0127,1.14303,1.44039,3.00081,323.317,3315.43,
9.58,3.27979e+06,1.80228e+06,251000,1.48739,0.321992,0.141904,0.0341007,4.16133,79.6294,0.0476339,0.000580278,1297.16,0.0127,1.14304,1.44038,3.00081,323.247,3318.67,
9.59,3.27894e+06,1.80189e+06,251000,1.48881,0.322333,0.141863,0.0341,4.16021,79.5676,0.0476455,0.000580125,1297.19,0.0127,1.14304,1.44038,3.00081,323.176,3321.9,
9.6,3.27808e+06,1.8015e+06,251000,1.49023,0.322674,0.141822,0.0340993,4.15909,79.5058,0.0476571,0.000579972,1297.22,0.0127,1.14305,1.44038,3.00081,323.105,3325.13,
9.61,3.27723e+06,1.8016e+06,251000,1.49165,0.323015,0.141829,0.0341025,4.1589,79.471,0.0476687,0.000579885,1297.22,0.0127,1.14305,1.44038,3.00081,323.124,3328.36,
9.62,3.27637e+06,1.80121e+06,251000,1.49306,0.323356,0.141788,0.0341018,4.15778,79.4093,0.0476803,0.000579732,1297.24,0.0127,1.14305,1.44037,3.00081,323.053,3331.59,
9.63,3.27551e+06,1.80082e+06,251000,1.49448,0.323697,0.141747,0.0341011,4.15666,79.3477,0.0476919,0.000579579,1297.27,0.0127,1.14306,1.44037,3.00081,322.982,3334.82,
9.64,3.27466e+06,1.80043e+06,251000,1.4959,0.324038,0.141705,0.0341003,4.15554,79.2861,0.0477035,0.000579426,1297.3,0.0127,1.14306,1.44037,3.00081,322.911,3338.05,
9.65,3.2738e+06,1.80053e+06,251000,1.49732,0.324379,0.141712,0.0341036,4.15535,79.2514,0.047715,0.00057934,1297.3,0.0127,1.14306,1.44037,3.00081,322.93,3341.28,
9.66,3.27295e+06,1.80014e+06,251000,1.49873,0.32472,0.141671,0.0341028,4.15423,79.19,0.0477266,0.000579187,1297.33,0.0127,1.14307,1.44036,3.00081,322.859,3344.51,
9.67,3.27209e+06,1.79975e+06,251000,1.50015,0.325061,0.14163,0.0341021,4.15311,79.1285,0.0477382,0.000579035,1297.35,0.0127,1.14307,1.44036,3.00081,322.788,3347.74,
9.68,3.27123e+06,1.79936e+06,251000,1.50157,0.325402,0.141589,0.0341014,4.15199,79.0672,0.0477498,0.000578882,1297.38,0.0127,1.14308,1.44035,3.00081,322.717,3350.96,
9.69,3.27038e+06,1.79946e+06,251000,1.50298,0.325743,0.141596,0.0341046,4.15181,79.0327,0.0477614,0.000578796,1297.38,0.0127,1.14308,1.44036,3.00081,322.735,3354.19,
9.7,3.26952e+06,1.79907e+06,251000,1.5044,0.326084,0.141555,0.0341039,4.15069,78.9714,0.0477729,0.000578644,1297.41,0.0127,1.14308,1.44035,3.00081,322.664,3357.42,
9.71,3.26866e+06,1.79868e+06,251000,1.50581,0.326426,0.141513,0.0341031,4.14957,78.9102,0.0477845,0.000578491,1297.43,0.0127,1.14309,1.44035,3.00081,322.593,3360.64,
9.72,3.26781e+06,1.79829e+06,251000,1.50723,0.326767,0.141472,0.0341024,4.14845,78.849,0.0477961,0.000578338,1297.46,0.0127,1.14309,1.44034,3.00081,322.522,3363.87,
9.73,3.26695e+06,1.79839e+06,251000,1.50865,0.327108,0.141479,0.0341056,4.14826,78.8147,0.0478077,0.000578253,1297.46,0.0127,1.14309,1.44034,3.00081,322.54,3367.1,
9.74,3.2661e+06,1.798e+06,251000,1.51006,0.327449,0.141438,0.0341049,4.14714,78.7537,0.0478192,0.000578101,1297.49,0.0127,1.1431,1.44034,3.00081,322.469,3370.32,
9.75,3.26524e+06,1.7976e+06,250000,1.51147,0.32779,0.141397,0.0341041,4.14602,78.6926,0.0478308,0.000577948,1297.52,0.0127,1.1431,1.43973,3.00081,322.263,3373.54,
9.76,3.26438e+06,1.7977e+06,250000,1.51289,0.328131,0.141403,0.0341073,4.14584,78.6585,0.0478423,0.000577863,1297.51,0.0127,1.1431,1.43973,3.00081,322.281,3376.77,
9.77,3.26353e+06,1.79731e+06,250000,1.5143,0.328472,0.141362,0.0341066,4.14472,78.5976,0.0478539,0.000577711,1297.54,0.0127,1.14311,1.43973,3.00081,322.21,3379.99,
9.78,3.26267e+06,1.79692e+06,250000,1.51572,0.328813,0.141321,0.0341058,4.1436,78.5367,0.0478654,0.000577559,1297.57,0.0127,1.14311,1.43972,3.00081,322.138,3383.21,
9.79,3.26182e+06,1.79653e+06,250000,1.51713,0.329154,0.14128,0.0341051,4.14248,78.4759,0.047877,0.000577406,1297.6,0.0127,1.14312,1.43972,3.00081,322.067,3386.43,
9.8,3.26096e+06,1.79663e+06,250000,1.51854,0.329495,0.141287,0.0341083,4.1423,78.4419,0.0478885,0.000577321,1297.59,0.0127,1.14312,1.43972,3.00081,322.085,3389.65,
9.81,3.2601e+06,1.79624e+06,250000,1.51996,0.329836,0.141245,0.0341075,4.14118,78.3812,0.0479001,0.000577169,1297.62,0.0127,1.14312,1.43972,3.00081,322.014,3392.87,
9.82,3.25925e+06,1.79584e+06,250000,1.52137,0.330177,0.141204,0.0341068,4.14006,78.3205,0.0479116,0.000577017,1297.65,0.0127,1.14313,1.43971,3.00081,321.943,3396.09,
9.83,3.25839e+06,1.79545e+06,250000,1.52278,0.330518,0.141163,0.034106,4.13894,78.2599,0.0479232,0.000576866,1297.68,0.0127,1.14313,1.43971,3.00081,321.872,3399.31,
9.84,3.25753e+06,1.79555e+06,250000,1.52419,0.330859,0.14117,0.0341092,4.13876,78.2261,0.0479347,0.000576781,1297.67,0.0127,1.14314,1.43971,3.00081,321.89,3402.53,
9.85,3.25668e+06,1.79516e+06,250000,1.5256,0.3312,0.141128,0.0341084,4.13764,78.1655,0.0479462,0.000576629,1297.7,0.0127,1.14314,1.4397,3.00081,321.818,3405.75,
9.86,3.25582e+06,1.79477e+06,250000,1.52702,0.331541,0.141087,0.0341077,4.13652,78.1051,0.0479578,0.000576477,1297.73,0.0127,1.14314,1.4397,3.00081,321.747,3408.97,
9.87,3.25497e+06,1.79437e+06,250000,1.52843,0.331883,0.141046,0.0341069,4.1354,78.0447,0.0479693,0.000576326,1297.76,0.0127,1.14315,1.4397,3.00081,321.676,3412.18,
9.88,3.25411e+06,1.79447e+06,250000,1.52984,0.332224,0.141053,0.0341101,4.13522,78.011,0.0479808,0.000576241,1297.75,0.0127,1.14315,1.4397,3.00081,321.694,3415.4,
9.89,3.25325e+06,1.79408e+06,250000,1.53125,0.332565,0.141011,0.0341093,4.1341,77.9507,0.0479923,0.00057609,1297.78,0.0127,1.14316,1.43969,3.00081,321.622,3418.62,
9.9,3.2524e+06,1.79369e+06,250000,1.53266,0.332906,0.14097,0.0341085,4.13298,77.8904,0.0480039,0.000575938,1297.81,0.0127,1.14316,1.43969,3.00081,321.551,3421.83,
9.91,3.25154e+06,1.79329e+06,250000,1.53407,0.333247,0.140928,0.0341077,4.13186,77.8302,0.0480154,0.000575787,1297.84,0.0127,1.14316,1.43969,3.00081,321.48,3425.05,
9.92,3.25068e+06,1.79339e+06,250000,1.53548,0.333588,0.140935,0.0341109,4.13168,77.7967,0.0480269,0.000575703,1297.84,0.0127,1.14317,1.43969,3.00081,321.497,3428.26,
9.93,3.24983e+06,1.793e+06,250000,1.53689,0.333929,0.140894,0.0341101,4.13056,77.7366,0.0480384,0.000575551,1297.86,0.0127,1.14317,1.43968,3.00081,321.426,3431.48,
9.94,3.24897e+06,1.79261e+06,250000,1.5383,0.33427,0.140853,0.0341093,4.12945,77.6765,0.0480499,0.0005754,1297.89,0.0127,1.14318,1.43968,3.00081,321.355,3434.69,
9.95,3.24812e+06,1.7927e+06,250000,1.5397,0.334611,0.14086,0.0341125,4.12926,77.6432,0.0480614,0.000575316,1297.89,0.0127,1.14318,1.43968,3.00081,321.373,3437.91,
9.96,3.24726e+06,1.79231e+06,250000,1.54111,0.334952,0.140818,0.0341117,4.12815,77.5832,0.0480729,0.000575165,1297.92,0.0127,1.14318,1.43967,3.00081,321.301,3441.12,
9.97,3.2464e+06,1.79192e+06,250000,1.54252,0.335293,0.140777,0.0341109,4.12703,77.5233,0.0480844,0.000575014,1297.94,0.0127,1.14319,1.43967,3.00081,321.229,3444.33,
9.98,3.24555e+06,1.79152e+06,250000,1.54393,0.335635,0.140735,0.0341101,4.12591,77.4634,0.0480959,0.000574863,1297.97,0.0127,1.14319,1.43967,3.00081,321.158,3447.54,
9.99,3.24469e+06,1.79162e+06,250000,1.54534,0.335976,0.140742,0.0341133,4.12573,77.4302,0.0481074,0.000574779,1297.97,0.0127,1.14319,1.43967,3.00081,321.176,3450.76,
10,3.24384e+06,1.79123e+06,250000,1.54674,0.336317,0.140701,0.0341125,4.12461,77.3704,0.0481189,0.000574628,1298,0.0127,1.1432,1.43966,3.00081,321.104,3453.97,
10.01,3.24298e+06,1.79083e+06,249000,1.54815,0.336658,0.140659,0.0341117,4.1235,77.3107,0.0481304,0.000574477,1298.02,0.0127,1.1432,1.43905,3.00081,320.897,3457.18,
10.02,3.24212e+06,1.79044e+06,249000,1.54956,0.336999,0.140618,0.0341109,4.12238,77.251,0.0481419,0.000574326,1298.05,0.0127,1.14321,1.43905,3.00081,320.825,3460.39,
10.03,3.24127e+06,1.79054e+06,249000,1.55096,0.33734,0.140625,0.034114,4.1222,77.218,0.0481534,0.000574243,1298.05,0.0127,1.14321,1.43905,3.00081,320.843,3463.59,
10.04,3.24041e+06,1.79014e+06,249000,1.55237,0.337681,0.140583,0.0341132,4.12108,77.1584,0.0481649,0.000574092,1298.08,0.0127,1.14321,1.43904,3.00081,320.772,3466.8,
10.05,3.23955e+06,1.78975e+06,249000,1.55378,0.338022,0.140542,0.0341124,4.11996,77.0989,0.0481763,0.000573942,1298.11,0.0127,1.14322,1.43904,3.00081,320.7,3470.01,
10.06,3.2387e+06,1.78935e+06,249000,1.55518,0.338364,0.1405,0.0341116,4.11885,77.0394,0.0481878,0.000573791,1298.13,0.0127,1.14322,1.43903,3.00081,320.628,3473.22,
10.07,3.23784e+06,1.78945e+06,249000,1.55659,0.338705,0.140507,0.0341147,4.11867,77.0065,0.0481993,0.000573708,1298.13,0.0127,1.14322,1.43904,3.00081,320.646,3476.42,
10.08,3.23699e+06,1.78906e+06,249000,1.55799,0.339046,0.140466,0.0341139,4.11755,76.9472,0.0482108,0.000573557,1298.16,0.0127,1.14323,1.43903,3.00081,320.574,3479.63,
10.09,3.23613e+06,1.78866e+06,249000,1.5594,0.339387,0.140424,0.0341131,4.11643,76.8878,0.0482222,0.000573407,1298.19,0.0127,1.14323,1.43903,3.00081,320.502,3482.83,
10.1,3.23527e+06,1.78827e+06,249000,1.5608,0.339728,0.140383,0.0341122,4.11532,76.8285,0.0482337,0.000573256,1298.21,0.0127,1.14324,1.43902,3.00081,320.431,3486.04,
10.11,3.23442e+06,1.78836e+06,249000,1.56221,0.340069,0.14039,0.0341154,4.11514,76.7958,0.0482452,0.000573173,1298.21,0.0127,1.14324,1.43902,3.00081,320.449,3489.24,
10.12,3.23356e+06,1.78797e+06,249000,1.56361,0.34041,0.140348,0.0341146,4.11402,76.7366,0.0482566,0.000573023,1298.24,0.0127,1.14324,1.43902,3.00081,320.377,3492.45,
10.13,3.23271e+06,1.78757e+06,249000,1.56501,0.340751,0.140307,0.0341137,4.11291,76.6775,0.0482681,0.000572873,1298.27,0.0127,1.14325,1.43902,3.00081,320.305,3495.65,
10.14,3.23185e+06,1.78767e+06,249000,1.56642,0.341093,0.140314,0.0341169,4.11273,76.6449,0.0482795,0.00057279,1298.26,0.0127,1.14325,1.43902,3.00081,320.323,3498.85,
10.15,3.23099e+06,1.78728e+06,249000,1.56782,0.341434,0.140272,0.034116,4.11161,76.5859,0.048291,0.00057264,1298.29,0.0127,1.14325,1.43901,3.00081,320.251,3502.06,
10.16,3.23014e+06,1.78688e+06,249000,1.56922,0.341775,0.14023,0.0341152,4.1105,76.5269,0.0483025,0.00057249,1298.32,0.0127,1.14326,1.43901,3.00081,320.179,3505.26,
10.17,3.22928e+06,1.78648e+06,249000,1.57063,0.342116,0.140189,0.0341143,4.10938,76.4679,0.0483139,0.00057234,1298.35,0.0127,1.14326,1.439,3.00081,320.107,3508.46,
10.18,3.22842e+06,1.78658e+06,249000,1.57203,0.342457,0.140196,0.0341175,4.1092,76.4355,0.0483253,0.000572258,1298.34,0.0127,1.14326,1.439,3.00081,320.125,3511.66,
10.19,3.22757e+06,1.78618e+06,249000,1.57343,0.342798,0.140154,0.0341166,4.10809,76.3766,0.0483368,0.000572108,1298.37,0.0127,1.14327,1.439,3.00081,320.053,3514.86,
10.2,3.22671e+06,1.78579e+06,249000,1.57483,0.34314,0.140113,0.0341158,4.10697,76.3178,0.0483482,0.000571958,1298.4,0.0127,1.14327,1.439,3.00081,319.981,3518.06,
10.21,3.22586e+06,1.78539e+06,249000,1.57623,0.343481,0.140071,0.0341149,4.10585,76.259,0.0483597,0.000571808,1298.43,0.0127,1.14328,1.43899,3.00081,319.909,3521.26,
10.22,3.225e+06,1.78549e+06,249000,1.57763,0.343822,0.140078,0.0341181,4.10568,76.2268,0.0483711,0.000571726,1298.42,0.0127,1.14328,1.43899,3.00081,319.926,3524.46,
10.23,3.22414e+06,1.78509e+06,249000,1.57903,0.344163,0.140036,0.0341172,4.10456,76.1681,0.0483825,0.000571576,1298.45,0.0127,1.14328,1.43899,3.00081,319.854,3527.66,
10.24,3.22329e+06,1.7847e+06,249000,1.58044,0.344504,0.139995,0.0341163,4.10345,76.1095,0.048394,0.000571427,1298.48,0.0127,1.14329,1.43898,3.00081,319.782,3530.86,
10.25,3.22243e+06,1.7843e+06,249000,1.58184,0.344845,0.139953,0.0341155,4.10233,76.0509,0.0484054,0.000571277,1298.51,0.0127,1.14329,1.43898,3.00081,319.71,3534.06,
10.26,3.22158e+06,1.7844e+06,249000,1.58323,0.345187,0.13996,0.0341186,4.10216,76.0188,0.0484168,0.000571195,1298.5,0.0127,1.14329,1.43898,3.00081,319.728,3537.25,
10.27,3.22072e+06,1.784e+06,248000,1.58463,0.345528,0.139918,0.0341177,4.10104,75.9604,0.0484282,0.000571046,1298.53,0.0127,1.1433,1.43837,3.00081,319.52,3540.45,
10.28,3.21986e+06,1.7836e+06,248000,1.58603,0.345869,0.139876,0.0341169,4.09992,75.9019,0.0484397,0.000570896,1298.56,0.0127,1.1433,1.43836,3.00081,319.448,3543.64,
10.29,3.21901e+06,1.7837e+06,248000,1.58743,0.34621,0.139884,0.03412,4.09975,75.87,0.0484511,0.000570815,1298.56,0.0127,1.1433,1.43836,3.00081,319.466,3546.84,
10.3,3.21815e+06,1.7833e+06,248000,1.58883,0.346551,0.139842,0.0341191,4.09863,75.8116,0.0484625,0.000570665,1298.58,0.0127,1.14331,1.43836,3.00081,319.394,3550.03,
10.31,3.21729e+06,1.7829e+06,248000,1.59023,0.346892,0.1398,0.0341182,4.09752,75.7533,0.0484739,0.000570516,1298.61,0.0127,1.14331,1.43835,3.00081,319.321,3553.23,
10.32,3.21644e+06,1.7825e+06,248000,1.59163,0.347234,0.139758,0.0341173,4.0964,75.6951,0.0484853,0.000570367,1298.64,0.0127,1.14332,1.43835,3.00081,319.249,3556.42,
10.33,3.21558e+06,1.7826e+06,248000,1.59303,0.347575,0.139765,0.0341205,4.09623,75.6633,0.0484967,0.000570285,1298.64,0.0127,1.14332,1.43835,3.00081,319.267,3559.61,
10.34,3.21473e+06,1.78221e+06,248000,1.59442,0.347916,0.139724,0.0341196,4.09511,75.6051,0.0485081,0.000570136,1298.67,0.0127,1.14332,1.43834,3.00081,319.194,3562.8,
10.35,3.21387e+06,1.78181e+06,248000,1.59582,0.348257,0.139682,0.0341187,4.094,75.547,0.0485195,0.000569987,1298.69,0.0127,1.14333,1.43834,3.00081,319.122,3566,
10.36,3.21301e+06,1.78141e+06,248000,1.59722,0.348598,0.13964,0.0341178,4.09288,75.4889,0.0485309,0.000569838,1298.72,0.0127,1.14333,1.43834,3.00081,319.049,3569.19,
10.37,3.21216e+06,1.78151e+06,248000,1.59862,0.34894,0.139647,0.0341209,4.09271,75.4573,0.0485423,0.000569757,1298.72,0.0127,1.14333,1.43834,3.00081,319.067,3572.38,
10.38,3.2113e+06,1.78111e+06,248000,1.60001,0.349281,0.139605,0.03412,4.0916,75.3993,0.0485537,0.000569608,1298.75,0.0127,1.14334,1.43833,3.00081,318.995,3575.57,
